c:\xampp\mysql\bin\mysqld.exe, Version: 10.4.28-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: C:/xampp/mysql/mysql.sock
Time		    Id Command	Argument
		   490 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   490 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   490 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   490 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   490 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   490 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   491 Query	SELECT CURRENT_USER()
		   490 Query	SELECT * FROM `phpmyadmin`.`pma__bookmark` WHERE dbase = 'catmarketing' AND (user = 'root') AND `label` = 'audit_log' LIMIT 1
		   491 Query	SELECT 1 FROM mysql.user LIMIT 1
		   491 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		   491 Query	SELECT DATABASE()
		   491 Init DB	catmarketing
		   491 Query	SELECT * FROM `audit_log` LIMIT 0, 25
		   491 Query	SHOW WARNINGS
		   491 Query	SELECT @@lower_case_table_names
		   491 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'catmarketing' AND TABLE_NAME = 'audit_log' AND IS_UPDATABLE = 'YES'
		   491 Query	SHOW  COLUMNS FROM `catmarketing`.`audit_log`
		   491 Query	SHOW INDEXES FROM `catmarketing`.`audit_log`
		   491 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'catmarketing' AND TABLE_NAME = 'audit_log'
		   490 Query	SELECT `master_field`, `foreign_db`, `foreign_table`, `foreign_field` FROM `phpmyadmin`.`pma__relation` WHERE `master_db` = 'catmarketing' AND `master_table` = 'audit_log'
		   491 Query	SHOW CREATE TABLE `catmarketing`.`audit_log`
		   491 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'catmarketing' AND TABLE_NAME = 'audit_log'
		   491 Query	SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA`  IN ('catmarketing') AND t.`TABLE_NAME`  = 'audit_log' ORDER BY Name ASC
		   491 Query	SHOW FULL COLUMNS FROM `catmarketing`.`audit_log`
		   490 Query	SELECT CONCAT(`db_name`, '.', `table_name`, '.', `column_name`) AS column_name, `mimetype`, `transformation`, `transformation_options`, `input_transformation`, `input_transformation_options` FROM `phpmyadmin`.`pma__column_info` WHERE `db_name` = 'catmarketing' AND `table_name` = 'audit_log' AND ( `mimetype` != '' OR `transformation` != '' OR `transformation_options` != '' OR `input_transformation` != '' OR `input_transformation_options` != '')
		   491 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		   491 Query	SHOW  COLUMNS FROM `catmarketing`.`audit_log`
241213 17:12:46	   491 Query	SELECT `SCHEMA_NAME` FROM `INFORMATION_SCHEMA`.`SCHEMATA`, (SELECT DB_first_level FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t ORDER BY DB_first_level ASC LIMIT 0, 100) t2 WHERE TRUE AND 1 = LOCATE(CONCAT(DB_first_level, '_'), CONCAT(SCHEMA_NAME, '_')) ORDER BY SCHEMA_NAME ASC
		   490 Query	SELECT `db_name`, COUNT(*) AS `count` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' GROUP BY `db_name`
		   491 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		   491 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		   491 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   491 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='TRIGGER'
		   490 Query	SELECT * FROM `phpmyadmin`.`pma__bookmark` WHERE ( `user` = '' OR `user` = 'root' ) ORDER BY label ASC
		   491 Quit	
		   490 Quit	
241213 17:12:47	   492 Connect	pma@localhost as anonymous on 
		   493 Connect	root@localhost as anonymous on 
		   493 Query	SELECT @@version, @@version_comment
		   493 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   493 Query	SET lc_messages = 'en_GB'
		   492 Query	SHOW TABLES FROM `phpmyadmin`
		   492 Init DB	phpmyadmin
		   492 Query	SHOW TABLES FROM `phpmyadmin`
		   492 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   492 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   492 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   492 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   492 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   492 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   493 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   492 Query	SHOW TABLES FROM `phpmyadmin`
		   492 Init DB	phpmyadmin
		   492 Query	SHOW TABLES FROM `phpmyadmin`
		   492 Init DB	phpmyadmin
		   492 Query	SHOW TABLES FROM `phpmyadmin`
		   492 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   492 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   492 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   492 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   492 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   492 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   492 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   492 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   493 Query	SELECT 1 FROM mysql.user LIMIT 1
		   493 Query	SELECT CURRENT_USER()
		   493 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   493 Quit	
		   492 Quit	
		   494 Connect	pma@localhost as anonymous on 
		   495 Connect	root@localhost as anonymous on 
		   495 Query	SELECT @@version, @@version_comment
		   495 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   495 Query	SET lc_messages = 'en_GB'
		   494 Query	SHOW TABLES FROM `phpmyadmin`
		   494 Init DB	phpmyadmin
		   494 Query	SHOW TABLES FROM `phpmyadmin`
		   494 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   494 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   494 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   494 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   494 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   494 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   495 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   494 Query	SHOW TABLES FROM `phpmyadmin`
		   494 Init DB	phpmyadmin
		   494 Query	SHOW TABLES FROM `phpmyadmin`
		   494 Init DB	phpmyadmin
		   494 Query	SHOW TABLES FROM `phpmyadmin`
		   494 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   494 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   494 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   494 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   494 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   494 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   494 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   494 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   495 Query	SELECT CURRENT_USER()
		   495 Query	SELECT `SCHEMA_NAME` FROM `INFORMATION_SCHEMA`.`SCHEMATA`, (SELECT DB_first_level FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t ORDER BY DB_first_level ASC LIMIT 0, 100) t2 WHERE TRUE AND 1 = LOCATE(CONCAT(DB_first_level, '_'), CONCAT(SCHEMA_NAME, '_')) ORDER BY SCHEMA_NAME ASC
		   494 Query	SELECT `db_name`, COUNT(*) AS `count` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' GROUP BY `db_name`
		   494 Query	SELECT `item_name` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' AND `item_type`='group' AND `db_name`='catmarketing'
		   495 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='catmarketing' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		   495 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='catmarketing' AND `TABLE_TYPE` NOT IN('BASE TABLE', 'SYSTEM VERSIONED')
		   495 Query	SELECT @@lower_case_table_names
		   495 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`ROUTINES` WHERE `ROUTINE_SCHEMA` ='catmarketing' AND `ROUTINE_TYPE`='FUNCTION'
		   495 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`ROUTINES` WHERE `ROUTINE_SCHEMA` ='catmarketing'AND `ROUTINE_TYPE`='PROCEDURE'
		   495 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`EVENTS` WHERE `EVENT_SCHEMA` ='catmarketing'
		   495 Query	SELECT `TABLE_NAME` AS `name` FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='catmarketing' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED') ORDER BY `TABLE_NAME` ASC LIMIT 0, 50
		   494 Query	SELECT `item_name` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' AND `item_type`='table' AND `db_name`='catmarketing'
		   495 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		   495 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		   495 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='catmarketing' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		   495 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='catmarketing' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		   495 Query	SELECT 1 FROM mysql.user LIMIT 1
		   495 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   495 Quit	
		   494 Quit	
		   496 Connect	pma@localhost as anonymous on 
		   497 Connect	root@localhost as anonymous on 
		   497 Query	SELECT @@version, @@version_comment
		   497 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   497 Query	SET lc_messages = 'en_GB'
		   496 Query	SHOW TABLES FROM `phpmyadmin`
		   496 Init DB	phpmyadmin
		   496 Query	SHOW TABLES FROM `phpmyadmin`
		   496 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   496 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   496 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   496 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
